"Object Count","Layer Name","Object Name","Object Category","Object Type","Attribute Texts"
"7319","09_BBTube120","","point","-3104.624689928269,2474.548703329488,6367.672173913024","93_22"
"7320","09_BBTube120","","point","-3104.62468992827,2474.54870332949,6419.846086956504","93_23"
"7321","09_BBTube120","","point","-3104.62468992827,2474.54870332949,6472.019999999983","93_24"
"7322","09_BBTube120","","point","-2796.354758315107,2818.24161776633,5272.019999999965","95_1"
"7323","09_BBTube120","","point","-2796.354758315108,2818.241617766331,5324.193913043445","95_2"
"7324","09_BBTube120","","point","-2796.354758315108,2818.241617766332,5376.367826086924","95_3"
"7325","09_BBTube120","","point","-2796.354758315108,2818.241617766332,5428.541739130402","95_4"
"7326","09_BBTube120","","point","-2796.354758315108,2818.241617766334,5480.715652173882","95_5"
"7327","09_BBTube120","","point","-2796.354758315108,2818.241617766334,5532.88956521736","95_6"
"7328","09_BBTube120","","point","-2796.354758315109,2818.241617766335,5585.063478260839","95_7"
"7329","09_BBTube120","","point","-2796.354758315109,2818.241617766335,5637.237391304318","95_8"
"7330","09_BBTube120","","point","-2796.35475831511,2818.241617766336,5689.411304347797","95_9"
"7331","09_BBTube120","","point","-2796.35475831511,2818.241617766337,5741.585217391276","95_10"
"7332","09_BBTube120","","point","-2796.35475831511,2818.241617766338,5793.759130434755","95_11"
"7333","09_BBTube120","","point","-2796.35475831511,2818.241617766339,5845.933043478234","95_12"
"7334","09_BBTube120","","point","-2796.354758315111,2818.241617766339,5898.106956521713","95_13"
"7335","09_BBTube120","","point","-2796.354758315111,2818.241617766341,5950.280869565193","95_14"
"7336","09_BBTube120","","point","-2796.354758315112,2818.241617766341,6002.454782608671","95_15"
"7337","09_BBTube120","","point","-2796.354758315113,2818.241617766342,6054.628695652151","95_16"
"7338","09_BBTube120","","point","-2796.354758315113,2818.241617766343,6106.80260869563","95_17"
"7339","09_BBTube120","","point","-2796.354758315113,2818.241617766344,6158.976521739109","95_18"
"7340","09_BBTube120","","point","-2796.354758315113,2818.241617766344,6211.150434782587","95_19"
"7341","09_BBTube120","","point","-2796.354758315114,2818.241617766345,6263.324347826067","95_20"
"7342","09_BBTube120","","point","-2796.354758315114,2818.241617766346,6315.498260869546","95_21"
"7343","09_BBTube120","","point","-2796.354758315114,2818.241617766347,6367.672173913024","95_22"
"7344","09_BBTube120","","point","-2796.354758315115,2818.241617766348,6419.846086956504","95_23"
"7345","09_BBTube120","","point","-2796.354758315115,2818.241617766349,6472.019999999983","95_24"
"7346","09_BBTube120","","point","-2450.268925697267,3123.822648970982,5272.019999999965","97_1"
"7347","09_BBTube120","","point","-2450.268925697267,3123.822648970983,5324.193913043445","97_2"
"7348","09_BBTube120","","point","-2450.268925697268,3123.822648970984,5376.367826086924","97_3"
"7349","09_BBTube120","","point","-2450.268925697267,3123.822648970984,5428.541739130402","97_4"
"7350","09_BBTube120","","point","-2450.268925697268,3123.822648970985,5480.715652173882","97_5"
"7351","09_BBTube120","","point","-2450.268925697268,3123.822648970986,5532.88956521736","97_6"
"7352","09_BBTube120","","point","-2450.268925697269,3123.822648970987,5585.063478260839","97_7"
"7353","09_BBTube120","","point","-2450.268925697269,3123.822648970988,5637.237391304318","97_8"
"7354","09_BBTube120","","point","-2450.268925697269,3123.822648970989,5689.411304347797","97_9"
"7355","09_BBTube120","","point","-2450.268925697269,3123.82264897099,5741.585217391276","97_10"
"7356","09_BBTube120","","point","-2450.268925697269,3123.82264897099,5793.759130434755","97_11"
"7357","09_BBTube120","","point","-2450.268925697269,3123.822648970991,5845.933043478234","97_12"
"7358","09_BBTube120","","point","-2450.26892569727,3123.822648970992,5898.106956521713","97_13"
"7359","09_BBTube120","","point","-2450.26892569727,3123.822648970993,5950.280869565193","97_14"
"7360","09_BBTube120","","point","-2450.26892569727,3123.822648970993,6002.454782608671","97_15"
"7361","09_BBTube120","","point","-2450.268925697271,3123.822648970995,6054.628695652151","97_16"
"7362","09_BBTube120","","point","-2450.268925697271,3123.822648970995,6106.80260869563","97_17"
"7363","09_BBTube120","","point","-2450.268925697271,3123.822648970996,6158.976521739109","97_18"
"7364","09_BBTube120","","point","-2450.268925697271,3123.822648970997,6211.150434782587","97_19"
"7365","09_BBTube120","","point","-2450.268925697272,3123.822648970998,6263.324347826067","97_20"
"7366","09_BBTube120","","point","-2450.268925697272,3123.822648970999,6315.498260869546","97_21"
"7367","09_BBTube120","","point","-2450.268925697272,3123.822648971,6367.672173913024","97_22"
"7368","09_BBTube120","","point","-2450.268925697273,3123.822648971,6419.846086956504","97_23"
"7369","09_BBTube120","","point","-2450.268925697273,3123.822648971001,6472.019999999983","97_24"
"7370","09_BBTube120","","point","-2071.047409256229,3387.159337715718,5272.019999999965","99_1"
"7371","09_BBTube120","","point","-2071.04740925623,3387.159337715719,5324.193913043445","99_2"
"7372","09_BBTube120","","point","-2071.04740925623,3387.15933771572,5376.367826086924","99_3"
"7373","09_BBTube120","","point","-2071.047409256229,3387.15933771572,5428.541739130402","99_4"
"7374","09_BBTube120","","point","-2071.04740925623,3387.159337715721,5480.715652173882","99_5"
"7375","09_BBTube120","","point","-2071.04740925623,3387.159337715722,5532.88956521736","99_6"
"7376","09_BBTube120","","point","-2071.047409256231,3387.159337715723,5585.063478260839","99_7"
"7377","09_BBTube120","","point","-2071.047409256231,3387.159337715724,5637.237391304318","99_8"
"7378","09_BBTube120","","point","-2071.047409256231,3387.159337715725,5689.411304347797","99_9"
"7379","09_BBTube120","","point","-2071.047409256231,3387.159337715726,5741.585217391276","99_10"
"7380","09_BBTube120","","point","-2071.047409256231,3387.159337715727,5793.759130434755","99_11"
"7381","09_BBTube120","","point","-2071.047409256231,3387.159337715727,5845.933043478234","99_12"
"7382","09_BBTube120","","point","-2071.047409256231,3387.159337715728,5898.106956521713","99_13"
"7383","09_BBTube120","","point","-2071.047409256232,3387.159337715729,5950.280869565193","99_14"
"7384","09_BBTube120","","point","-2071.047409256232,3387.15933771573,6002.454782608671","99_15"
"7385","09_BBTube120","","point","-2071.047409256232,3387.159337715731,6054.628695652151","99_16"
"7386","09_BBTube120","","point","-2071.047409256232,3387.159337715732,6106.80260869563","99_17"
"7387","09_BBTube120","","point","-2071.047409256232,3387.159337715732,6158.976521739109","99_18"
"7388","09_BBTube120","","point","-2071.047409256232,3387.159337715733,6211.150434782587","99_19"
"7389","09_BBTube120","","point","-2071.047409256233,3387.159337715734,6263.324347826067","99_20"
"7390","09_BBTube120","","point","-2071.047409256233,3387.159337715736,6315.498260869546","99_21"
"7391","09_BBTube120","","point","-2071.047409256233,3387.159337715736,6367.672173913024","99_22"
"7392","09_BBTube120","","point","-2071.047409256233,3387.159337715737,6419.846086956504","99_23"
"7393","09_BBTube120","","point","-2071.047409256233,3387.159337715738,6472.019999999983","99_24"
"7394","09_BBTube120","","point","-1663.818529453462,3604.69050703511,5272.019999999965","101_1"
"7395","09_BBTube120","","point","-1663.818529453462,3604.690507035111,5324.193913043445","101_2"
"7396","09_BBTube120","","point","-1663.818529453462,3604.690507035112,5376.367826086924","101_3"
"7397","09_BBTube120","","point","-1663.818529453462,3604.690507035112,5428.541739130402","101_4"
"7398","09_BBTube120","","point","-1663.818529453462,3604.690507035114,5480.715652173882","101_5"
"7399","09_BBTube120","","point","-1663.818529453462,3604.690507035114,5532.88956521736","101_6"
"7400","09_BBTube120","","point","-1663.818529453462,3604.690507035116,5585.063478260839","101_7"
"7401","09_BBTube120","","point","-1663.818529453462,3604.690507035116,5637.237391304318","101_8"
"7402","09_BBTube120","","point","-1663.818529453462,3604.690507035117,5689.411304347797","101_9"
"7403","09_BBTube120","","point","-1663.818529453462,3604.690507035118,5741.585217391276","101_10"
"7404","09_BBTube120","","point","-1663.818529453462,3604.690507035119,5793.759130434755","101_11"
"7405","09_BBTube120","","point","-1663.818529453462,3604.690507035119,5845.933043478234","101_12"
"7406","09_BBTube120","","point","-1663.818529453463,3604.690507035121,5898.106956521713","101_13"
"7407","09_BBTube120","","point","-1663.818529453463,3604.690507035122,5950.280869565193","101_14"
"7408","09_BBTube120","","point","-1663.818529453463,3604.690507035122,6002.454782608671","101_15"
"7409","09_BBTube120","","point","-1663.818529453463,3604.690507035124,6054.628695652151","101_16"
"7410","09_BBTube120","","point","-1663.818529453463,3604.690507035124,6106.80260869563","101_17"
"7411","09_BBTube120","","point","-1663.818529453463,3604.690507035125,6158.976521739109","101_18"
"7412","09_BBTube120","","point","-1663.818529453463,3604.690507035126,6211.150434782587","101_19"
"7413","09_BBTube120","","point","-1663.818529453463,3604.690507035127,6263.324347826067","101_20"
"7414","09_BBTube120","","point","-1663.818529453463,3604.690507035129,6315.498260869546","101_21"
"7415","09_BBTube120","","point","-1663.818529453463,3604.690507035129,6367.672173913024","101_22"
"7416","09_BBTube120","","point","-1663.818529453463,3604.69050703513,6419.846086956504","101_23"
"7417","09_BBTube120","","point","-1663.818529453463,3604.690507035131,6472.019999999983","101_24"
"7418","09_BBTube120","","point","-1234.089358293713,3773.474421035331,5272.019999999965","103_1"
"7419","09_BBTube120","","point","-1234.089358293713,3773.474421035332,5324.193913043445","103_2"
"7420","09_BBTube120","","point","-1234.089358293713,3773.474421035333,5376.367826086924","103_3"
"7421","09_BBTube120","","point","-1234.089358293713,3773.474421035333,5428.541739130402","103_4"
"7422","09_BBTube120","","point","-1234.089358293713,3773.474421035335,5480.715652173882","103_5"
"7423","09_BBTube120","","point","-1234.089358293713,3773.474421035336,5532.88956521736","103_6"
"7424","09_BBTube120","","point","-1234.089358293713,3773.474421035336,5585.063478260839","103_7"
"7425","09_BBTube120","","point","-1234.089358293713,3773.474421035337,5637.237391304318","103_8"
"7426","09_BBTube120","","point","-1234.089358293713,3773.474421035338,5689.411304347797","103_9"
"7427","09_BBTube120","","point","-1234.089358293713,3773.474421035339,5741.585217391276","103_10"
"7428","09_BBTube120","","point","-1234.089358293712,3773.47442103534,5793.759130434755","103_11"
"7429","09_BBTube120","","point","-1234.089358293712,3773.474421035341,5845.933043478234","103_12"
"7430","09_BBTube120","","point","-1234.089358293712,3773.474421035342,5898.106956521713","103_13"
"7431","09_BBTube120","","point","-1234.089358293712,3773.474421035343,5950.280869565193","103_14"
"7432","09_BBTube120","","point","-1234.089358293712,3773.474421035344,6002.454782608671","103_15"
"7433","09_BBTube120","","point","-1234.089358293712,3773.474421035345,6054.628695652151","103_16"
"7434","09_BBTube120","","point","-1234.089358293712,3773.474421035346,6106.80260869563","103_17"
"7435","09_BBTube120","","point","-1234.089358293712,3773.474421035346,6158.976521739109","103_18"
"7436","09_BBTube120","","point","-1234.089358293712,3773.474421035347,6211.150434782587","103_19"
"7437","09_BBTube120","","point","-1234.089358293712,3773.474421035348,6263.324347826067","103_20"
"7438","09_BBTube120","","point","-1234.089358293712,3773.474421035349,6315.498260869546","103_21"
"7439","09_BBTube120","","point","-1234.089358293712,3773.47442103535,6367.672173913024","103_22"
"7440","09_BBTube120","","point","-1234.089358293712,3773.474421035351,6419.846086956504","103_23"
"7441","09_BBTube120","","point","-1234.089358293712,3773.474421035352,6472.019999999983","103_24"
"7442","09_BBTube120","","point","-787.6712456234463,3891.228566825615,5272.019999999965","105_1"
"7443","09_BBTube120","","point","-787.6712456234462,3891.228566825616,5324.193913043445","105_2"
"7444","09_BBTube120","","point","-787.6712456234461,3891.228566825617,5376.367826086924","105_3"
"7445","09_BBTube120","","point","-787.6712456234458,3891.228566825617,5428.541739130402","105_4"
"7446","09_BBTube120","","point","-787.6712456234458,3891.228566825619,5480.715652173882","105_5"
"7447","09_BBTube120","","point","-787.6712456234457,3891.22856682562,5532.88956521736","105_6"
"7448","09_BBTube120","","point","-787.6712456234455,3891.22856682562,5585.063478260839","105_7"
"7449","09_BBTube120","","point","-787.6712456234454,3891.228566825621,5637.237391304318","105_8"
"7450","09_BBTube120","","point","-787.6712456234452,3891.228566825622,5689.411304347797","105_9"
"7451","09_BBTube120","","point","-787.6712456234451,3891.228566825623,5741.585217391276","105_10"
"7452","09_BBTube120","","point","-787.671245623445,3891.228566825624,5793.759130434755","105_11"
"7453","09_BBTube120","","point","-787.6712456234447,3891.228566825625,5845.933043478234","105_12"
"7454","09_BBTube120","","point","-787.6712456234447,3891.228566825625,5898.106956521713","105_13"
"7455","09_BBTube120","","point","-787.6712456234445,3891.228566825627,5950.280869565193","105_14"
"7456","09_BBTube120","","point","-787.6712456234443,3891.228566825627,6002.454782608671","105_15"
"7457","09_BBTube120","","point","-787.6712456234443,3891.228566825629,6054.628695652151","105_16"
"7458","09_BBTube120","","point","-787.6712456234442,3891.228566825629,6106.80260869563","105_17"
"7459","09_BBTube120","","point","-787.671245623444,3891.22856682563,6158.976521739109","105_18"
"7460","09_BBTube120","","point","-787.6712456234438,3891.228566825631,6211.150434782587","105_19"
"7461","09_BBTube120","","point","-787.6712456234437,3891.228566825632,6263.324347826067","105_20"
"7462","09_BBTube120","","point","-787.6712456234436,3891.228566825633,6315.498260869546","105_21"
"7463","09_BBTube120","","point","-787.6712456234435,3891.228566825634,6367.672173913024","105_22"
"7464","09_BBTube120","","point","-787.6712456234434,3891.228566825635,6419.846086956504","105_23"
"7465","09_BBTube120","","point","-787.6712456234432,3891.228566825635,6472.019999999983","105_24"
"7466","09_BBTube120","","point","-330.6012305934519,3956.360521589484,5272.019999999965","107_1"
"7467","09_BBTube120","","point","-330.6012305934517,3956.360521589485,5324.193913043445","107_2"
"7468","09_BBTube120","","point","-330.6012305934514,3956.360521589486,5376.367826086924","107_3"
"7469","09_BBTube120","","point","-330.6012305934511,3956.360521589486,5428.541739130402","107_4"
"7470","09_BBTube120","","point","-330.6012305934509,3956.360521589488,5480.715652173882","107_5"
"7471","09_BBTube120","","point","-330.6012305934506,3956.360521589489,5532.88956521736","107_6"
"7472","09_BBTube120","","point","-330.6012305934505,3956.360521589489,5585.063478260839","107_7"
"7473","09_BBTube120","","point","-330.6012305934502,3956.36052158949,5637.237391304318","107_8"
"7474","09_BBTube120","","point","-330.6012305934499,3956.36052158949,5689.411304347797","107_9"
"7475","09_BBTube120","","point","-330.6012305934497,3956.360521589491,5741.585217391276","107_10"
"7476","09_BBTube120","","point","-330.6012305934494,3956.360521589492,5793.759130434755","107_11"
"7477","09_BBTube120","","point","-330.6012305934491,3956.360521589493,5845.933043478234","107_12"
"7478","09_BBTube120","","point","-330.6012305934489,3956.360521589495,5898.106956521713","107_13"
"7479","09_BBTube120","","point","-330.6012305934487,3956.360521589495,5950.280869565193","107_14"
"7480","09_BBTube120","","point","-330.6012305934484,3956.360521589495,6002.454782608671","107_15"
"7481","09_BBTube120","","point","-330.6012305934482,3956.360521589497,6054.628695652151","107_16"
"7482","09_BBTube120","","point","-330.601230593448,3956.360521589498,6106.80260869563","107_17"
"7483","09_BBTube120","","point","-330.6012305934477,3956.360521589499,6158.976521739109","107_18"
"7484","09_BBTube120","","point","-330.6012305934474,3956.360521589499,6211.150434782587","107_19"
"7485","09_BBTube120","","point","-330.6012305934472,3956.3605215895,6263.324347826067","107_20"
"7486","09_BBTube120","","point","-330.601230593447,3956.360521589501,6315.498260869546","107_21"
"7487","09_BBTube120","","point","-330.6012305934467,3956.360521589502,6367.672173913024","107_22"
"7488","09_BBTube120","","point","-330.6012305934465,3956.360521589503,6419.846086956504","107_23"
"7489","09_BBTube120","","point","-330.6012305934462,3956.360521589504,6472.019999999983","107_24"
"7490","09_BBTube120","","point","330.6012305934812,3956.360521589487,5272.019999999966","2_1"
"7491","09_BBTube120","","point","330.6012305934818,3956.360521589488,5324.193913043446","2_2"
"7492","09_BBTube120","","point","330.6012305934822,3956.360521589488,5376.367826086925","2_3"
"7493","09_BBTube120","","point","330.6012305934827,3956.360521589488,5428.541739130403","2_4"
"7494","09_BBTube120","","point","330.6012305934833,3956.360521589489,5480.715652173883","2_5"
"7495","09_BBTube120","","point","330.6012305934838,3956.360521589489,5532.889565217361","2_6"
"7496","09_BBTube120","","point","330.6012305934844,3956.36052158949,5585.06347826084","2_7"
"7497","09_BBTube120","","point","330.6012305934849,3956.36052158949,5637.237391304319","2_8"
"7498","09_BBTube120","","point","330.6012305934854,3956.36052158949,5689.411304347798","2_9"
"7499","09_BBTube120","","point","330.6012305934859,3956.360521589491,5741.585217391277","2_10"
"7500","09_BBTube120","","point","330.6012305934864,3956.360521589492,5793.759130434756","2_11"
"7501","09_BBTube120","","point","330.601230593487,3956.360521589492,5845.933043478235","2_12"
"7502","09_BBTube120","","point","330.6012305934875,3956.360521589493,5898.106956521715","2_13"
"7503","09_BBTube120","","point","330.601230593488,3956.360521589493,5950.280869565193","2_14"
"7504","09_BBTube120","","point","330.6012305934885,3956.360521589493,6002.454782608672","2_15"
"7505","09_BBTube120","","point","330.601230593489,3956.360521589495,6054.628695652152","2_16"
"7506","09_BBTube120","","point","330.6012305934896,3956.360521589495,6106.802608695631","2_17"
"7507","09_BBTube120","","point","330.6012305934901,3956.360521589495,6158.976521739109","2_18"
"7508","09_BBTube120","","point","330.6012305934906,3956.360521589496,6211.150434782588","2_19"
"7509","09_BBTube120","","point","330.6012305934912,3956.360521589496,6263.324347826067","2_20"
"7510","09_BBTube120","","point","330.6012305934917,3956.360521589497,6315.498260869546","2_21"
"7511","09_BBTube120","","point","330.6012305934922,3956.360521589497,6367.672173913025","2_22"
"7512","09_BBTube120","","point","330.6012305934927,3956.360521589498,6419.846086956505","2_23"
"7513","09_BBTube120","","point","330.6012305934933,3956.360521589498,6472.019999999984","2_24"
"7514","09_BBTube120","","point","787.6712456234741,3891.228566825615,5272.019999999966","4_1"
"7515","09_BBTube120","","point","787.6712456234748,3891.228566825615,5324.193913043446","4_2"
"7516","09_BBTube120","","point","787.6712456234752,3891.228566825615,5376.367826086925","4_3"
"7517","09_BBTube120","","point","787.6712456234758,3891.228566825615,5428.541739130403","4_4"
"7518","09_BBTube120","","point","787.6712456234764,3891.228566825616,5480.715652173883","4_5"
"7519","09_BBTube120","","point","787.6712456234769,3891.228566825617,5532.889565217361","4_6"
"7520","09_BBTube120","","point","787.6712456234775,3891.228566825617,5585.06347826084","4_7"
"7521","09_BBTube120","","point","787.6712456234782,3891.228566825617,5637.237391304319","4_8"
"7522","09_BBTube120","","point","787.6712456234786,3891.228566825618,5689.411304347798","4_9"
"7523","09_BBTube120","","point","787.6712456234792,3891.228566825618,5741.585217391277","4_10"
"7524","09_BBTube120","","point","787.6712456234798,3891.228566825619,5793.759130434756","4_11"
"7525","09_BBTube120","","point","787.6712456234804,3891.228566825619,5845.933043478235","4_12"
"7526","09_BBTube120","","point","787.6712456234809,3891.22856682562,5898.106956521715","4_13"
"7527","09_BBTube120","","point","787.6712456234816,3891.22856682562,5950.280869565193","4_14"
"7528","09_BBTube120","","point","787.671245623482,3891.22856682562,6002.454782608672","4_15"
"7529","09_BBTube120","","point","787.6712456234827,3891.228566825621,6054.628695652152","4_16"
"7530","09_BBTube120","","point","787.6712456234833,3891.228566825621,6106.802608695631","4_17"
"7531","09_BBTube120","","point","787.6712456234839,3891.228566825621,6158.976521739109","4_18"
"7532","09_BBTube120","","point","787.6712456234844,3891.228566825622,6211.150434782588","4_19"
"7533","09_BBTube120","","point","787.671245623485,3891.228566825622,6263.324347826067","4_20"
"7534","09_BBTube120","","point","787.6712456234856,3891.228566825623,6315.498260869546","4_21"
"7535","09_BBTube120","","point","787.6712456234861,3891.228566825623,6367.672173913025","4_22"
"7536","09_BBTube120","","point","787.6712456234867,3891.228566825624,6419.846086956505","4_23"
"7537","09_BBTube120","","point","787.6712456234873,3891.228566825624,6472.019999999984","4_24"
"7538","09_BBTube120","","point","1234.089358293739,3773.474421035329,5272.019999999966","6_1"
"7539","09_BBTube120","","point","1234.089358293739,3773.47442103533,5324.193913043446","6_2"
"7540","09_BBTube120","","point","1234.08935829374,3773.47442103533,5376.367826086925","6_3"
"7541","09_BBTube120","","point","1234.08935829374,3773.474421035329,5428.541739130403","6_4"
"7542","09_BBTube120","","point","1234.089358293741,3773.47442103533,5480.715652173883","6_5"
"7543","09_BBTube120","","point","1234.089358293741,3773.47442103533,5532.889565217361","6_6"
"7544","09_BBTube120","","point","1234.089358293742,3773.474421035331,5585.06347826084","6_7"
"7545","09_BBTube120","","point","1234.089358293743,3773.474421035331,5637.237391304319","6_8"
"7546","09_BBTube120","","point","1234.089358293744,3773.474421035331,5689.411304347798","6_9"
"7547","09_BBTube120","","point","1234.089358293744,3773.474421035332,5741.585217391277","6_10"
"7548","09_BBTube120","","point","1234.089358293745,3773.474421035332,5793.759130434756","6_11"
"7549","09_BBTube120","","point","1234.089358293745,3773.474421035332,5845.933043478235","6_12"
"7550","09_BBTube120","","point","1234.089358293746,3773.474421035333,5898.106956521715","6_13"
"7551","09_BBTube120","","point","1234.089358293746,3773.474421035333,5950.280869565193","6_14"
"7552","09_BBTube120","","point","1234.089358293747,3773.474421035333,6002.454782608672","6_15"
"7553","09_BBTube120","","point","1234.089358293748,3773.474421035334,6054.628695652152","6_16"
"7554","09_BBTube120","","point","1234.089358293749,3773.474421035334,6106.802608695631","6_17"
"7555","09_BBTube120","","point","1234.089358293749,3773.474421035334,6158.976521739109","6_18"
"7556","09_BBTube120","","point","1234.08935829375,3773.474421035335,6211.150434782588","6_19"
"7557","09_BBTube120","","point","1234.08935829375,3773.474421035336,6263.324347826067","6_20"
"7558","09_BBTube120","","point","1234.089358293751,3773.474421035336,6315.498260869546","6_21"
"7559","09_BBTube120","","point","1234.089358293752,3773.474421035336,6367.672173913025","6_22"
"7560","09_BBTube120","","point","1234.089358293752,3773.474421035336,6419.846086956505","6_23"
"7561","09_BBTube120","","point","1234.089358293753,3773.474421035336,6472.019999999984","6_24"
"7562","09_BBTube120","","point","1663.818529453489,3604.690507035104,5272.019999999966","8_1"
"7563","09_BBTube120","","point","1663.818529453489,3604.690507035104,5324.193913043446","8_2"
"7564","09_BBTube120","","point","1663.81852945349,3604.690507035104,5376.367826086925","8_3"
"7565","09_BBTube120","","point","1663.81852945349,3604.690507035104,5428.541739130403","8_4"
"7566","09_BBTube120","","point","1663.818529453491,3604.690507035105,5480.715652173883","8_5"
"7567","09_BBTube120","","point","1663.818529453492,3604.690507035105,5532.889565217361","8_6"
"7568","09_BBTube120","","point","1663.818529453493,3604.690507035105,5585.06347826084","8_7"
"7569","09_BBTube120","","point","1663.818529453493,3604.690507035105,5637.237391304319","8_8"
"7570","09_BBTube120","","point","1663.818529453494,3604.690507035106,5689.411304347798","8_9"
"7571","09_BBTube120","","point","1663.818529453495,3604.690507035106,5741.585217391277","8_10"
"7572","09_BBTube120","","point","1663.818529453495,3604.690507035107,5793.759130434756","8_11"
"7573","09_BBTube120","","point","1663.818529453496,3604.690507035107,5845.933043478235","8_12"
"7574","09_BBTube120","","point","1663.818529453496,3604.690507035107,5898.106956521715","8_13"
"7575","09_BBTube120","","point","1663.818529453497,3604.690507035108,5950.280869565193","8_14"
"7576","09_BBTube120","","point","1663.818529453498,3604.690507035108,6002.454782608672","8_15"
"7577","09_BBTube120","","point","1663.818529453499,3604.690507035108,6054.628695652152","8_16"
"7578","09_BBTube120","","point","1663.818529453499,3604.690507035109,6106.802608695631","8_17"
"7579","09_BBTube120","","point","1663.8185294535,3604.690507035109,6158.976521739109","8_18"
"7580","09_BBTube120","","point","1663.8185294535,3604.690507035109,6211.150434782588","8_19"
"7581","09_BBTube120","","point","1663.818529453501,3604.690507035109,6263.324347826067","8_20"
"7582","09_BBTube120","","point","1663.818529453502,3604.690507035109,6315.498260869546","8_21"
"7583","09_BBTube120","","point","1663.818529453502,3604.690507035109,6367.672173913025","8_22"
"7584","09_BBTube120","","point","1663.818529453503,3604.69050703511,6419.846086956505","8_23"
"7585","09_BBTube120","","point","1663.818529453504,3604.69050703511,6472.019999999984","8_24"
"7586","09_BBTube120","","point","2071.047409256256,3387.159337715707,5272.019999999966","10_1"
"7587","09_BBTube120","","point","2071.047409256257,3387.159337715708,5324.193913043446","10_2"
"7588","09_BBTube120","","point","2071.047409256258,3387.159337715708,5376.367826086925","10_3"
"7589","09_BBTube120","","point","2071.047409256258,3387.159337715707,5428.541739130403","10_4"
"7590","09_BBTube120","","point","2071.047409256259,3387.159337715708,5480.715652173883","10_5"
"7591","09_BBTube120","","point","2071.04740925626,3387.159337715708,5532.889565217361","10_6"
"7592","09_BBTube120","","point","2071.04740925626,3387.159337715709,5585.06347826084","10_7"
"7593","09_BBTube120","","point","2071.047409256261,3387.159337715709,5637.237391304319","10_8"
"7594","09_BBTube120","","point","2071.047409256262,3387.159337715709,5689.411304347798","10_9"
"7595","09_BBTube120","","point","2071.047409256263,3387.159337715709,5741.585217391277","10_10"
"7596","09_BBTube120","","point","2071.047409256263,3387.15933771571,5793.759130434756","10_11"
"7597","09_BBTube120","","point","2071.047409256264,3387.159337715709,5845.933043478235","10_12"
"7598","09_BBTube120","","point","2071.047409256264,3387.15933771571,5898.106956521715","10_13"
"7599","09_BBTube120","","point","2071.047409256265,3387.15933771571,5950.280869565193","10_14"
"7600","09_BBTube120","","point","2071.047409256265,3387.15933771571,6002.454782608672","10_15"
"7601","09_BBTube120","","point","2071.047409256266,3387.159337715711,6054.628695652152","10_16"
"7602","09_BBTube120","","point","2071.047409256267,3387.159337715711,6106.802608695631","10_17"
"7603","09_BBTube120","","point","2071.047409256268,3387.159337715711,6158.976521739109","10_18"
"7604","09_BBTube120","","point","2071.047409256268,3387.159337715711,6211.150434782588","10_19"
"7605","09_BBTube120","","point","2071.047409256269,3387.159337715711,6263.324347826067","10_20"
"7606","09_BBTube120","","point","2071.04740925627,3387.159337715711,6315.498260869546","10_21"
"7607","09_BBTube120","","point","2071.04740925627,3387.159337715711,6367.672173913025","10_22"
"7608","09_BBTube120","","point","2071.047409256271,3387.159337715712,6419.846086956505","10_23"
"7609","09_BBTube120","","point","2071.047409256272,3387.159337715712,6472.019999999984","10_24"
"7610","09_BBTube120","","point","2450.268925697291,3123.82264897097,5272.019999999966","12_1"
"7611","09_BBTube120","","point","2450.268925697292,3123.82264897097,5324.193913043446","12_2"
"7612","09_BBTube120","","point","2450.268925697292,3123.82264897097,5376.367826086925","12_3"
"7613","09_BBTube120","","point","2450.268925697293,3123.82264897097,5428.541739130403","12_4"
"7614","09_BBTube120","","point","2450.268925697294,3123.82264897097,5480.715652173883","12_5"
"7615","09_BBTube120","","point","2450.268925697294,3123.82264897097,5532.889565217361","12_6"
"7616","09_BBTube120","","point","2450.268925697295,3123.82264897097,5585.06347826084","12_7"
"7617","09_BBTube120","","point","2450.268925697296,3123.82264897097,5637.237391304319","12_8"
"7618","09_BBTube120","","point","2450.268925697296,3123.82264897097,5689.411304347798","12_9"
"7619","09_BBTube120","","point","2450.268925697297,3123.82264897097,5741.585217391277","12_10"
"7620","09_BBTube120","","point","2450.268925697298,3123.82264897097,5793.759130434756","12_11"
"7621","09_BBTube120","","point","2450.268925697299,3123.82264897097,5845.933043478235","12_12"
"7622","09_BBTube120","","point","2450.268925697299,3123.822648970971,5898.106956521715","12_13"
"7623","09_BBTube120","","point","2450.2689256973,3123.822648970971,5950.280869565193","12_14"
"7624","09_BBTube120","","point","2450.268925697301,3123.822648970971,6002.454782608672","12_15"
"7625","09_BBTube120","","point","2450.268925697302,3123.822648970971,6054.628695652152","12_16"
"7626","09_BBTube120","","point","2450.268925697302,3123.822648970971,6106.802608695631","12_17"
"7627","09_BBTube120","","point","2450.268925697303,3123.822648970971,6158.976521739109","12_18"
"7628","09_BBTube120","","point","2450.268925697304,3123.822648970971,6211.150434782588","12_19"
"7629","09_BBTube120","","point","2450.268925697304,3123.822648970972,6263.324347826067","12_20"
"7630","09_BBTube120","","point","2450.268925697305,3123.822648970972,6315.498260869546","12_21"
"7631","09_BBTube120","","point","2450.268925697306,3123.822648970972,6367.672173913025","12_22"
