"Object Count","Layer Name","Object Name","Object Category","Object Type","Attribute Keys","Attribute Texts"
"4112","16_Circle","","point","2239.560908268405,747.7147966121667,9360.649129253354","nest_bird","4_15"
"4113","16_Circle","","point","2213.108785810965,771.8338933964513,9390.828997332699","nest_bird","4_14"
"4114","16_Circle","","point","2186.615413746716,779.3774171462834,9428.690131223151","nest_bird","4_13"
"4115","16_Circle","","point","2164.114158658529,769.1969408474321,9468.468527976036","nest_bird","4_12"
"4116","16_Circle","","point","2149.030635495823,742.8423481649791,9504.10828357211","nest_bird","4_11"
"4117","16_Circle","","point","2143.661173728569,704.325880453942,9530.183571583453","nest_bird","4_10"
"4118","16_Circle","","point","2148.823225764403,659.5113364944016,9542.724657734509","nest_bird","4_9"
"4119","16_Circle","","point","2163.730915544505,615.2213101903091,9539.822282526584","nest_bird","4_8"
"4120","16_Circle","","point","2186.114682366283,578.1985610701958,9521.91830431326","nest_bird","4_7"
"4121","16_Circle","","point","2212.566804823723,554.0794642859113,9491.738436233913","nest_bird","4_6"
"4122","16_Circle","","point","2239.060176887972,546.5359405360789,9453.877302343462","nest_bird","4_5"
"4123","16_Circle","","point","2261.561431976161,556.7164168349306,9414.098905590577","nest_bird","4_4"
"4124","16_Circle","","point","2276.644955138866,583.0710095173833,9378.459149994504","nest_bird","4_3"
"4125","16_Circle","","point","2282.01441690612,621.5874772284208,9352.383861983162","nest_bird","4_2"
"4126","16_Circle","","point","2276.852364870288,666.4020211879479,9339.842775832107","nest_bird","4_1"
"4127","16_Circle","","point","1702.389583976901,1650.25652669645,9342.74515104003","nest_bird","3_16"
"4128","16_Circle","","point","1665.770939877698,1673.295447545276,9360.649129253354","nest_bird","3_15"
"4129","16_Circle","","point","1631.307828979935,1682.977368813371,9390.828997332699","nest_bird","3_14"
"4130","16_Circle","","point","1604.246959676343,1677.828304196095,9428.690131223151","nest_bird","3_13"
"4131","16_Circle","","point","1588.70809309827,1658.632153444343,9468.468527976038","nest_bird","3_12"
"4132","16_Circle","","point","1587.056884059404,1628.311356370917,9504.10828357211","nest_bird","3_11"
"4133","16_Circle","","point","1599.544716896148,1591.481973595111,9530.183571583451","nest_bird","3_10"
"4134","16_Circle","","point","1624.270425676517,1553.750959073491,9542.724657734509","nest_bird","3_9"
"4135","16_Circle","","point","1657.469751352166,1520.862504879365,9539.822282526584","nest_bird","3_8"
"4136","16_Circle","","point","1694.088395451368,1497.823584030539,9521.918304313262","nest_bird","3_7"
"4137","16_Circle","","point","1728.551506349131,1488.141662762444,9491.738436233913","nest_bird","3_6"
"4138","16_Circle","","point","1755.612375652724,1493.29072737972,9453.877302343462","nest_bird","3_5"
"4139","16_Circle","","point","1771.151242230797,1512.486878131472,9414.098905590576","nest_bird","3_4"
"4140","16_Circle","","point","1772.802451269663,1542.807675204898,9378.459149994504","nest_bird","3_3"
"4141","16_Circle","","point","1760.314618432919,1579.637057980705,9352.383861983162","nest_bird","3_2"
"4142","16_Circle","","point","1735.588909652558,1617.368072502313,9339.842775832107","nest_bird","3_1"
"4143","16_Circle","","point","1275.926106564747,1998.371704694551,9342.74515104003","nest_bird","2_16"
"4144","16_Circle","","point","1234.981381963912,2012.344767955851,9360.649129253354","nest_bird","2_15"
"4145","16_Circle","","point","1199.214423976918,2013.817971454946,9390.828997332697","nest_bird","2_14"
"4146","16_Circle","","point","1174.070439927848,2002.567034603327,9428.690131223151","nest_bird","2_13"
"4147","16_Circle","","point","1163.377362529949,1980.304809333204,9468.468527976038","nest_bird","2_12"
"4148","16_Circle","","point","1168.763119063118,1950.42051825874,9504.10828357211","nest_bird","2_11"
"4149","16_Circle","","point","1189.40778092732,1917.463768705452,9530.183571583451","nest_bird","2_10"
"4150","16_Circle","","point","1222.168375795407,1886.451939423526,9542.724657734509","nest_bird","2_9"
"4151","16_Circle","","point","1262.057408852158,1862.106289167383,9539.822282526584","nest_bird","2_8"
"4152","16_Circle","","point","1303.002133452992,1848.133225906083,9521.918304313258","nest_bird","2_7"
"4153","16_Circle","","point","1338.769091439987,1846.660022406987,9491.738436233914","nest_bird","2_6"
"4154","16_Circle","","point","1363.913075489057,1857.910959258607,9453.877302343462","nest_bird","2_5"
"4155","16_Circle","","point","1374.606152886956,1880.17318452873,9414.098905590576","nest_bird","2_4"
"4156","16_Circle","","point","1369.220396353787,1910.057475603194,9378.459149994504","nest_bird","2_3"
"4157","16_Circle","","point","1348.575734489585,1943.014225156482,9352.383861983162","nest_bird","2_2"
"4158","16_Circle","","point","1315.815139621508,1974.0260544384,9339.842775832107","nest_bird","2_1"
"4159","16_Circle","","point","243.341632664312,2358.444773436415,9342.745151040031","nest_bird","1_16"
"4160","16_Circle","","point","200.4809909753918,2352.555600017628,9360.649129253354","nest_bird","1_15"
"4161","16_Circle","","point","167.8572973504755,2337.819921327432,9390.828997332697","nest_bird","1_14"
"4162","16_Circle","","point","150.4372237319499,2316.481117494412,9428.690131223151","nest_bird","1_13"
"4163","16_Circle","","point","150.8728091943514,2291.7878219768,9468.468527976038","nest_bird","1_12"
"4164","16_Circle","","point","169.0977423603182,2267.499367156579,9504.10828357211","nest_bird","1_11"
"4165","16_Circle","","point","202.3374482321962,2247.313447356966,9530.183571583453","nest_bird","1_10"
"4166","16_Circle","","point","245.5314686809756,2234.303192594177,9542.724657734509","nest_bird","1_9"
"4167","16_Circle","","point","292.1039184878314,2230.449290210249,9539.822282526584","nest_bird","1_8"
"4168","16_Circle","","point","334.9645601767515,2236.338463629035,9521.91830431326","nest_bird","1_7"
"4169","16_Circle","","point","367.588253801668,2251.074142319232,9491.738436233916","nest_bird","1_6"
"4170","16_Circle","","point","385.0083274201941,2272.412946152253,9453.877302343462","nest_bird","1_5"
"4171","16_Circle","","point","384.5727419577926,2297.106241669864,9414.098905590576","nest_bird","1_4"
"4172","16_Circle","","point","366.3478087918259,2321.394696490086,9378.459149994504","nest_bird","1_3"
"4173","16_Circle","","point","333.1081029199474,2341.580616289698,9352.383861983162","nest_bird","1_2"
"4174","16_Circle","","point","289.9140824711814,2354.590871052485,9339.842775832107","nest_bird","1_1"
"4175","14_BBTube120","","point","130.939598939214,3967.989487371615,9540.020000000022","nest_bird","1_1"
"4176","14_BBTube120","","point","130.939598939214,3967.989487371614,9593.41130434785","nest_bird","1_2"
"4177","14_BBTube120","","point","130.939598939214,3967.989487371613,9646.802608695676","nest_bird","1_3"
"4178","14_BBTube120","","point","130.939598939214,3967.989487371613,9700.193913043502","nest_bird","1_4"
"4179","14_BBTube120","","point","130.939598939214,3967.989487371613,9753.58521739133","nest_bird","1_5"
"4180","14_BBTube120","","point","130.939598939214,3967.989487371612,9806.976521739156","nest_bird","1_6"
"4181","14_BBTube120","","point","130.939598939214,3967.98948737161,9860.367826086982","nest_bird","1_7"
"4182","14_BBTube120","","point","130.939598939214,3967.98948737161,9913.75913043481","nest_bird","1_8"
"4183","14_BBTube120","","point","130.939598939214,3967.98948737161,9967.150434782636","nest_bird","1_9"
"4184","14_BBTube120","","point","130.939598939214,3967.989487371609,10020.54173913046","nest_bird","1_10"
"4185","14_BBTube120","","point","130.939598939214,3967.989487371608,10073.93304347829","nest_bird","1_11"
"4186","14_BBTube120","","point","130.939598939214,3967.989487371608,10127.32434782611","nest_bird","1_12"
"4187","14_BBTube120","","point","130.939598939214,3967.989487371608,10180.71565217394","nest_bird","1_13"
"4188","14_BBTube120","","point","130.939598939214,3967.989487371607,10234.10695652177","nest_bird","1_14"
"4189","14_BBTube120","","point","130.939598939214,3967.989487371606,10287.4982608696","nest_bird","1_15"
"4190","14_BBTube120","","point","130.939598939214,3967.989487371605,10340.88956521742","nest_bird","1_16"
"4191","14_BBTube120","","point","130.939598939214,3967.989487371605,10394.28086956525","nest_bird","1_17"
"4192","14_BBTube120","","point","130.939598939214,3967.989487371604,10447.67217391307","nest_bird","1_18"
"4193","14_BBTube120","","point","130.939598939214,3967.989487371603,10501.0634782609","nest_bird","1_19"
"4194","14_BBTube120","","point","130.939598939214,3967.989487371603,10554.45478260873","nest_bird","1_20"
"4195","14_BBTube120","","point","130.939598939214,3967.989487371603,10607.84608695656","nest_bird","1_21"
"4196","14_BBTube120","","point","130.939598939214,3967.989487371602,10661.23739130438","nest_bird","1_22"
"4197","14_BBTube120","","point","130.939598939214,3967.989487371601,10714.62869565221","nest_bird","1_23"
"4198","14_BBTube120","","point","130.939598939214,3967.9894873716,10768.02000000003","nest_bird","1_24"
"4199","14_BBTube120","","point","590.7096950210226,3925.958202359035,9540.020000000022","nest_bird","3_1"
"4200","14_BBTube120","","point","590.7096950210225,3925.958202359034,9593.41130434785","nest_bird","3_2"
"4201","14_BBTube120","","point","590.7096950210224,3925.958202359033,9646.802608695676","nest_bird","3_3"
"4202","14_BBTube120","","point","590.7096950210224,3925.958202359033,9700.193913043502","nest_bird","3_4"
"4203","14_BBTube120","","point","590.7096950210223,3925.958202359032,9753.58521739133","nest_bird","3_5"
"4204","14_BBTube120","","point","590.7096950210223,3925.958202359031,9806.976521739156","nest_bird","3_6"
"4205","14_BBTube120","","point","590.7096950210222,3925.958202359031,9860.367826086982","nest_bird","3_7"
"4206","14_BBTube120","","point","590.7096950210221,3925.95820235903,9913.75913043481","nest_bird","3_8"
"4207","14_BBTube120","","point","590.7096950210221,3925.95820235903,9967.150434782636","nest_bird","3_9"
"4208","14_BBTube120","","point","590.7096950210221,3925.958202359029,10020.54173913046","nest_bird","3_10"
"4209","14_BBTube120","","point","590.709695021022,3925.958202359028,10073.93304347829","nest_bird","3_11"
"4210","14_BBTube120","","point","590.7096950210218,3925.958202359028,10127.32434782611","nest_bird","3_12"
"4211","14_BBTube120","","point","590.7096950210218,3925.958202359027,10180.71565217394","nest_bird","3_13"
"4212","14_BBTube120","","point","590.7096950210217,3925.958202359026,10234.10695652177","nest_bird","3_14"
"4213","14_BBTube120","","point","590.7096950210216,3925.958202359026,10287.4982608696","nest_bird","3_15"
"4214","14_BBTube120","","point","590.7096950210216,3925.958202359025,10340.88956521742","nest_bird","3_16"
"4215","14_BBTube120","","point","590.7096950210216,3925.958202359025,10394.28086956525","nest_bird","3_17"
"4216","14_BBTube120","","point","590.7096950210215,3925.958202359024,10447.67217391307","nest_bird","3_18"
"4217","14_BBTube120","","point","590.7096950210214,3925.958202359023,10501.0634782609","nest_bird","3_19"
"4218","14_BBTube120","","point","590.7096950210214,3925.958202359023,10554.45478260873","nest_bird","3_20"
"4219","14_BBTube120","","point","590.7096950210213,3925.958202359022,10607.84608695656","nest_bird","3_21"
"4220","14_BBTube120","","point","590.7096950210213,3925.958202359021,10661.23739130438","nest_bird","3_22"
"4221","14_BBTube120","","point","590.7096950210212,3925.958202359021,10714.62869565221","nest_bird","3_23"
"4222","14_BBTube120","","point","590.709695021021,3925.95820235902,10768.02000000003","nest_bird","3_24"
"4223","14_BBTube120","","point","1042.491455830635,3830.835067577582,9540.020000000022","nest_bird","5_1"
"4224","14_BBTube120","","point","1042.491455830635,3830.835067577581,9593.41130434785","nest_bird","5_2"
"4225","14_BBTube120","","point","1042.491455830635,3830.83506757758,9646.802608695676","nest_bird","5_3"
"4226","14_BBTube120","","point","1042.491455830635,3830.83506757758,9700.193913043502","nest_bird","5_4"
"4227","14_BBTube120","","point","1042.491455830635,3830.83506757758,9753.58521739133","nest_bird","5_5"
"4228","14_BBTube120","","point","1042.491455830634,3830.835067577579,9806.976521739156","nest_bird","5_6"
"4229","14_BBTube120","","point","1042.491455830634,3830.835067577578,9860.367826086982","nest_bird","5_7"
"4230","14_BBTube120","","point","1042.491455830634,3830.835067577577,9913.75913043481","nest_bird","5_8"
"4231","14_BBTube120","","point","1042.491455830634,3830.835067577577,9967.150434782636","nest_bird","5_9"
"4232","14_BBTube120","","point","1042.491455830634,3830.835067577576,10020.54173913046","nest_bird","5_10"
"4233","14_BBTube120","","point","1042.491455830634,3830.835067577576,10073.93304347829","nest_bird","5_11"
"4234","14_BBTube120","","point","1042.491455830634,3830.835067577575,10127.32434782611","nest_bird","5_12"
"4235","14_BBTube120","","point","1042.491455830633,3830.835067577575,10180.71565217394","nest_bird","5_13"
"4236","14_BBTube120","","point","1042.491455830633,3830.835067577574,10234.10695652177","nest_bird","5_14"
"4237","14_BBTube120","","point","1042.491455830633,3830.835067577573,10287.4982608696","nest_bird","5_15"
"4238","14_BBTube120","","point","1042.491455830633,3830.835067577573,10340.88956521742","nest_bird","5_16"
"4239","14_BBTube120","","point","1042.491455830633,3830.835067577572,10394.28086956525","nest_bird","5_17"
"4240","14_BBTube120","","point","1042.491455830633,3830.835067577571,10447.67217391307","nest_bird","5_18"
"4241","14_BBTube120","","point","1042.491455830633,3830.83506757757,10501.0634782609","nest_bird","5_19"
"4242","14_BBTube120","","point","1042.491455830633,3830.83506757757,10554.45478260873","nest_bird","5_20"
"4243","14_BBTube120","","point","1042.491455830632,3830.835067577569,10607.84608695656","nest_bird","5_21"
"4244","14_BBTube120","","point","1042.491455830632,3830.835067577569,10661.23739130438","nest_bird","5_22"
"4245","14_BBTube120","","point","1042.491455830632,3830.835067577568,10714.62869565221","nest_bird","5_23"
"4246","14_BBTube120","","point","1042.491455830632,3830.835067577567,10768.02000000003","nest_bird","5_24"
"4247","14_BBTube120","","point","1480.175308077432,3683.90646024297,9540.020000000022","nest_bird","7_1"
"4248","14_BBTube120","","point","1480.175308077432,3683.90646024297,9593.41130434785","nest_bird","7_2"
"4249","14_BBTube120","","point","1480.175308077432,3683.906460242969,9646.802608695676","nest_bird","7_3"
"4250","14_BBTube120","","point","1480.175308077432,3683.906460242969,9700.193913043502","nest_bird","7_4"
"4251","14_BBTube120","","point","1480.175308077432,3683.906460242968,9753.58521739133","nest_bird","7_5"
"4252","14_BBTube120","","point","1480.175308077431,3683.906460242968,9806.976521739156","nest_bird","7_6"
"4253","14_BBTube120","","point","1480.175308077431,3683.906460242966,9860.367826086982","nest_bird","7_7"
"4254","14_BBTube120","","point","1480.175308077431,3683.906460242966,9913.75913043481","nest_bird","7_8"
"4255","14_BBTube120","","point","1480.175308077431,3683.906460242966,9967.150434782636","nest_bird","7_9"
"4256","14_BBTube120","","point","1480.17530807743,3683.906460242965,10020.54173913046","nest_bird","7_10"
"4257","14_BBTube120","","point","1480.17530807743,3683.906460242964,10073.93304347829","nest_bird","7_11"
"4258","14_BBTube120","","point","1480.17530807743,3683.906460242964,10127.32434782611","nest_bird","7_12"
"4259","14_BBTube120","","point","1480.17530807743,3683.906460242963,10180.71565217394","nest_bird","7_13"
"4260","14_BBTube120","","point","1480.175308077429,3683.906460242963,10234.10695652177","nest_bird","7_14"
"4261","14_BBTube120","","point","1480.175308077429,3683.906460242962,10287.4982608696","nest_bird","7_15"
"4262","14_BBTube120","","point","1480.175308077429,3683.906460242962,10340.88956521742","nest_bird","7_16"
"4263","14_BBTube120","","point","1480.175308077429,3683.906460242961,10394.28086956525","nest_bird","7_17"
"4264","14_BBTube120","","point","1480.175308077428,3683.90646024296,10447.67217391307","nest_bird","7_18"
"4265","14_BBTube120","","point","1480.175308077428,3683.90646024296,10501.0634782609","nest_bird","7_19"
"4266","14_BBTube120","","point","1480.175308077428,3683.906460242959,10554.45478260873","nest_bird","7_20"
"4267","14_BBTube120","","point","1480.175308077428,3683.906460242958,10607.84608695656","nest_bird","7_21"
"4268","14_BBTube120","","point","1480.175308077428,3683.906460242958,10661.23739130438","nest_bird","7_22"
"4269","14_BBTube120","","point","1480.175308077427,3683.906460242958,10714.62869565221","nest_bird","7_23"
"4270","14_BBTube120","","point","1480.175308077427,3683.906460242957,10768.02000000003","nest_bird","7_24"
"4271","14_BBTube120","","point","1897.842328499371,3487.159337715742,9540.020000000022","nest_bird","9_1"
"4272","14_BBTube120","","point","1897.842328499371,3487.159337715742,9593.41130434785","nest_bird","9_2"
"4273","14_BBTube120","","point","1897.84232849937,3487.159337715741,9646.802608695676","nest_bird","9_3"
"4274","14_BBTube120","","point","1897.842328499371,3487.159337715741,9700.193913043502","nest_bird","9_4"
"4275","14_BBTube120","","point","1897.84232849937,3487.15933771574,9753.58521739133","nest_bird","9_5"
"4276","14_BBTube120","","point","1897.84232849937,3487.15933771574,9806.976521739156","nest_bird","9_6"
"4277","14_BBTube120","","point","1897.842328499369,3487.159337715739,9860.367826086982","nest_bird","9_7"
"4278","14_BBTube120","","point","1897.842328499369,3487.159337715739,9913.75913043481","nest_bird","9_8"
"4279","14_BBTube120","","point","1897.842328499369,3487.159337715739,9967.150434782636","nest_bird","9_9"
"4280","14_BBTube120","","point","1897.842328499368,3487.159337715737,10020.54173913046","nest_bird","9_10"
"4281","14_BBTube120","","point","1897.842328499368,3487.159337715737,10073.93304347829","nest_bird","9_11"
"4282","14_BBTube120","","point","1897.842328499368,3487.159337715736,10127.32434782611","nest_bird","9_12"
"4283","14_BBTube120","","point","1897.842328499368,3487.159337715736,10180.71565217394","nest_bird","9_13"
"4284","14_BBTube120","","point","1897.842328499367,3487.159337715735,10234.10695652177","nest_bird","9_14"
"4285","14_BBTube120","","point","1897.842328499367,3487.159337715735,10287.4982608696","nest_bird","9_15"
"4286","14_BBTube120","","point","1897.842328499367,3487.159337715734,10340.88956521742","nest_bird","9_16"
"4287","14_BBTube120","","point","1897.842328499367,3487.159337715734,10394.28086956525","nest_bird","9_17"
"4288","14_BBTube120","","point","1897.842328499366,3487.159337715733,10447.67217391307","nest_bird","9_18"
"4289","14_BBTube120","","point","1897.842328499366,3487.159337715732,10501.0634782609","nest_bird","9_19"
"4290","14_BBTube120","","point","1897.842328499366,3487.159337715732,10554.45478260873","nest_bird","9_20"
"4291","14_BBTube120","","point","1897.842328499366,3487.159337715731,10607.84608695656","nest_bird","9_21"
"4292","14_BBTube120","","point","1897.842328499365,3487.159337715731,10661.23739130438","nest_bird","9_22"
"4293","14_BBTube120","","point","1897.842328499365,3487.15933771573,10714.62869565221","nest_bird","9_23"
"4294","14_BBTube120","","point","1897.842328499365,3487.15933771573,10768.02000000003","nest_bird","9_24"
"4295","14_BBTube120","","point","2289.844287146289,3243.254367311562,9540.020000000022","nest_bird","11_1"
"4296","14_BBTube120","","point","2289.844287146288,3243.254367311561,9593.41130434785","nest_bird","11_2"
"4297","14_BBTube120","","point","2289.844287146288,3243.254367311561,9646.802608695676","nest_bird","11_3"
"4298","14_BBTube120","","point","2289.844287146288,3243.25436731156,9700.193913043502","nest_bird","11_4"
"4299","14_BBTube120","","point","2289.844287146288,3243.25436731156,9753.58521739133","nest_bird","11_5"
"4300","14_BBTube120","","point","2289.844287146288,3243.254367311559,9806.976521739156","nest_bird","11_6"
"4301","14_BBTube120","","point","2289.844287146287,3243.254367311558,9860.367826086982","nest_bird","11_7"
"4302","14_BBTube120","","point","2289.844287146287,3243.254367311558,9913.75913043481","nest_bird","11_8"
"4303","14_BBTube120","","point","2289.844287146287,3243.254367311558,9967.150434782636","nest_bird","11_9"
"4304","14_BBTube120","","point","2289.844287146286,3243.254367311557,10020.54173913046","nest_bird","11_10"
"4305","14_BBTube120","","point","2289.844287146286,3243.254367311557,10073.93304347829","nest_bird","11_11"
"4306","14_BBTube120","","point","2289.844287146285,3243.254367311556,10127.32434782611","nest_bird","11_12"
"4307","14_BBTube120","","point","2289.844287146285,3243.254367311556,10180.71565217394","nest_bird","11_13"
"4308","14_BBTube120","","point","2289.844287146285,3243.254367311555,10234.10695652177","nest_bird","11_14"
"4309","14_BBTube120","","point","2289.844287146284,3243.254367311554,10287.4982608696","nest_bird","11_15"
"4310","14_BBTube120","","point","2289.844287146284,3243.254367311553,10340.88956521742","nest_bird","11_16"
"4311","14_BBTube120","","point","2289.844287146284,3243.254367311554,10394.28086956525","nest_bird","11_17"
"4312","14_BBTube120","","point","2289.844287146283,3243.254367311553,10447.67217391307","nest_bird","11_18"
"4313","14_BBTube120","","point","2289.844287146283,3243.254367311552,10501.0634782609","nest_bird","11_19"
"4314","14_BBTube120","","point","2289.844287146283,3243.254367311552,10554.45478260873","nest_bird","11_20"
"4315","14_BBTube120","","point","2289.844287146282,3243.254367311552,10607.84608695656","nest_bird","11_21"
"4316","14_BBTube120","","point","2289.844287146282,3243.254367311551,10661.23739130438","nest_bird","11_22"
"4317","14_BBTube120","","point","2289.844287146282,3243.254367311551,10714.62869565221","nest_bird","11_23"
"4318","14_BBTube120","","point","2289.844287146281,3243.25436731155,10768.02000000003","nest_bird","11_24"
"4319","14_BBTube120","","point","2650.880030000529,2955.489945340096,9540.020000000022","nest_bird","13_1"
"4320","14_BBTube120","","point","2650.880030000529,2955.489945340096,9593.41130434785","nest_bird","13_2"
"4321","14_BBTube120","","point","2650.880030000528,2955.489945340095,9646.802608695676","nest_bird","13_3"
"4322","14_BBTube120","","point","2650.880030000528,2955.489945340095,9700.193913043502","nest_bird","13_4"
"4323","14_BBTube120","","point","2650.880030000527,2955.489945340094,9753.58521739133","nest_bird","13_5"
"4324","14_BBTube120","","point","2650.880030000527,2955.489945340094,9806.976521739156","nest_bird","13_6"
"4325","14_BBTube120","","point","2650.880030000526,2955.489945340094,9860.367826086982","nest_bird","13_7"
"4326","14_BBTube120","","point","2650.880030000526,2955.489945340093,9913.75913043481","nest_bird","13_8"
"4327","14_BBTube120","","point","2650.880030000526,2955.489945340093,9967.150434782636","nest_bird","13_9"
"4328","14_BBTube120","","point","2650.880030000525,2955.489945340092,10020.54173913046","nest_bird","13_10"
"4329","14_BBTube120","","point","2650.880030000525,2955.489945340091,10073.93304347829","nest_bird","13_11"
"4330","14_BBTube120","","point","2650.880030000525,2955.489945340091,10127.32434782611","nest_bird","13_12"
"4331","14_BBTube120","","point","2650.880030000524,2955.48994534009,10180.71565217394","nest_bird","13_13"
"4332","14_BBTube120","","point","2650.880030000524,2955.48994534009,10234.10695652177","nest_bird","13_14"
"4333","14_BBTube120","","point","2650.880030000523,2955.489945340089,10287.4982608696","nest_bird","13_15"
"4334","14_BBTube120","","point","2650.880030000523,2955.489945340089,10340.88956521742","nest_bird","13_16"
"4335","14_BBTube120","","point","2650.880030000523,2955.489945340089,10394.28086956525","nest_bird","13_17"
"4336","14_BBTube120","","point","2650.880030000522,2955.489945340089,10447.67217391307","nest_bird","13_18"
"4337","14_BBTube120","","point","2650.880030000522,2955.489945340088,10501.0634782609","nest_bird","13_19"
"4338","14_BBTube120","","point","2650.880030000521,2955.489945340087,10554.45478260873","nest_bird","13_20"
"4339","14_BBTube120","","point","2650.880030000521,2955.489945340087,10607.84608695656","nest_bird","13_21"
"4340","14_BBTube120","","point","2650.880030000521,2955.489945340087,10661.23739130438","nest_bird","13_22"
"4341","14_BBTube120","","point","2650.88003000052,2955.489945340086,10714.62869565221","nest_bird","13_23"
"4342","14_BBTube120","","point","2650.88003000052,2955.489945340085,10768.02000000003","nest_bird","13_24"
"4343","14_BBTube120","","point","2976.067167990987,2627.757591953283,9540.020000000022","nest_bird","15_1"
"4344","14_BBTube120","","point","2976.067167990986,2627.757591953283,9593.41130434785","nest_bird","15_2"
"4345","14_BBTube120","","point","2976.067167990986,2627.757591953282,9646.802608695676","nest_bird","15_3"
"4346","14_BBTube120","","point","2976.067167990986,2627.757591953282,9700.193913043502","nest_bird","15_4"
"4347","14_BBTube120","","point","2976.067167990985,2627.757591953281,9753.58521739133","nest_bird","15_5"
"4348","14_BBTube120","","point","2976.067167990985,2627.757591953281,9806.976521739156","nest_bird","15_6"
"4349","14_BBTube120","","point","2976.067167990984,2627.75759195328,9860.367826086982","nest_bird","15_7"
"4350","14_BBTube120","","point","2976.067167990984,2627.75759195328,9913.75913043481","nest_bird","15_8"
"4351","14_BBTube120","","point","2976.067167990984,2627.75759195328,9967.150434782636","nest_bird","15_9"
"4352","14_BBTube120","","point","2976.067167990983,2627.757591953279,10020.54173913046","nest_bird","15_10"
"4353","14_BBTube120","","point","2976.067167990982,2627.757591953279,10073.93304347829","nest_bird","15_11"
"4354","14_BBTube120","","point","2976.067167990982,2627.757591953278,10127.32434782611","nest_bird","15_12"
"4355","14_BBTube120","","point","2976.067167990982,2627.757591953278,10180.71565217394","nest_bird","15_13"
"4356","14_BBTube120","","point","2976.067167990981,2627.757591953277,10234.10695652177","nest_bird","15_14"
"4357","14_BBTube120","","point","2976.067167990981,2627.757591953277,10287.4982608696","nest_bird","15_15"
"4358","14_BBTube120","","point","2976.06716799098,2627.757591953276,10340.88956521742","nest_bird","15_16"
"4359","14_BBTube120","","point","2976.06716799098,2627.757591953276,10394.28086956525","nest_bird","15_17"
"4360","14_BBTube120","","point","2976.067167990979,2627.757591953276,10447.67217391307","nest_bird","15_18"
"4361","14_BBTube120","","point","2976.067167990979,2627.757591953275,10501.0634782609","nest_bird","15_19"
"4362","14_BBTube120","","point","2976.067167990978,2627.757591953275,10554.45478260873","nest_bird","15_20"
"4363","14_BBTube120","","point","2976.067167990978,2627.757591953274,10607.84608695656","nest_bird","15_21"
"4364","14_BBTube120","","point","2976.067167990978,2627.757591953274,10661.23739130438","nest_bird","15_22"
"4365","14_BBTube120","","point","2976.067167990977,2627.757591953273,10714.62869565221","nest_bird","15_23"
"4366","14_BBTube120","","point","2976.067167990976,2627.757591953273,10768.02000000003","nest_bird","15_24"
"4367","14_BBTube120","","point","3261.008102929638,2264.489325011107,9540.020000000022","nest_bird","17_1"
"4368","14_BBTube120","","point","3261.008102929637,2264.489325011106,9593.41130434785","nest_bird","17_2"
"4369","14_BBTube120","","point","3261.008102929637,2264.489325011106,9646.802608695676","nest_bird","17_3"
"4370","14_BBTube120","","point","3261.008102929636,2264.489325011106,9700.193913043502","nest_bird","17_4"
"4371","14_BBTube120","","point","3261.008102929635,2264.489325011105,9753.58521739133","nest_bird","17_5"
"4372","14_BBTube120","","point","3261.008102929635,2264.489325011105,9806.976521739156","nest_bird","17_6"
"4373","14_BBTube120","","point","3261.008102929634,2264.489325011104,9860.367826086982","nest_bird","17_7"
"4374","14_BBTube120","","point","3261.008102929634,2264.489325011104,9913.75913043481","nest_bird","17_8"
"4375","14_BBTube120","","point","3261.008102929634,2264.489325011104,9967.150434782636","nest_bird","17_9"
"4376","14_BBTube120","","point","3261.008102929633,2264.489325011104,10020.54173913046","nest_bird","17_10"
"4377","14_BBTube120","","point","3261.008102929633,2264.489325011103,10073.93304347829","nest_bird","17_11"
"4378","14_BBTube120","","point","3261.008102929632,2264.489325011103,10127.32434782611","nest_bird","17_12"
"4379","14_BBTube120","","point","3261.008102929632,2264.489325011103,10180.71565217394","nest_bird","17_13"
"4380","14_BBTube120","","point","3261.008102929631,2264.489325011102,10234.10695652177","nest_bird","17_14"
"4381","14_BBTube120","","point","3261.008102929631,2264.489325011101,10287.4982608696","nest_bird","17_15"
"4382","14_BBTube120","","point","3261.00810292963,2264.489325011101,10340.88956521742","nest_bird","17_16"
"4383","14_BBTube120","","point","3261.00810292963,2264.489325011101,10394.28086956525","nest_bird","17_17"
"4384","14_BBTube120","","point","3261.008102929629,2264.4893250111,10447.67217391307","nest_bird","17_18"
"4385","14_BBTube120","","point","3261.008102929629,2264.4893250111,10501.0634782609","nest_bird","17_19"
"4386","14_BBTube120","","point","3261.008102929628,2264.4893250111,10554.45478260873","nest_bird","17_20"
"4387","14_BBTube120","","point","3261.008102929628,2264.489325011099,10607.84608695656","nest_bird","17_21"
"4388","14_BBTube120","","point","3261.008102929628,2264.489325011099,10661.23739130438","nest_bird","17_22"
"4389","14_BBTube120","","point","3261.008102929627,2264.489325011099,10714.62869565221","nest_bird","17_23"
"4390","14_BBTube120","","point","3261.008102929626,2264.489325011098,10768.02000000003","nest_bird","17_24"
"4391","14_BBTube120","","point","3501.849497483017,1870.597724643103,9540.020000000022","nest_bird","19_1"
"4392","14_BBTube120","","point","3501.849497483017,1870.597724643102,9593.41130434785","nest_bird","19_2"
"4393","14_BBTube120","","point","3501.849497483016,1870.597724643102,9646.802608695676","nest_bird","19_3"
